feature,importance
Patient_ID_PT0015254,2.2289856629599524e-09
Patient_ID_PT0046034,2.2273026105628714e-09
Patient_ID_PT0002071,2.2245442112489106e-09
Patient_ID_PT0032541,2.224348198477037e-09
Patient_ID_PT0032980,2.222177544938409e-09
Patient_ID_PT0015904,2.220413088040802e-09
Patient_ID_PT0024171,2.2180123528806604e-09
Patient_ID_PT0028032,2.2172634186620157e-09
Patient_ID_PT0039993,2.2161742950575093e-09
Patient_ID_PT0003508,2.215417376124822e-09
Patient_ID_PT0048615,2.215168330878353e-09
Patient_ID_PT0027272,2.213810808764962e-09
Patient_ID_PT0016465,2.2114323536873338e-09
Patient_ID_PT0026732,2.2108379082348497e-09
Patient_ID_PT0025279,2.2099580013208497e-09
Patient_ID_PT0027652,2.208520191384613e-09
Patient_ID_PT0008287,2.2055206390335697e-09
Patient_ID_PT0046463,2.2018114923542847e-09
Patient_ID_PT0040017,2.2010217032153673e-09
Patient_ID_PT0004862,2.200637166124753e-09
Patient_ID_PT0023121,2.1962818466122363e-09
Patient_ID_PT0025077,2.193109305799184e-09
Patient_ID_PT0031195,2.1929838091154017e-09
Patient_ID_PT0022622,2.1925010165647256e-09
Patient_ID_PT0003817,2.190134204846754e-09
Patient_ID_PT0038354,2.189288860296879e-09
Patient_ID_PT0026122,2.187517029415419e-09
Patient_ID_PT0013665,2.1862677476946347e-09
Patient_ID_PT0034106,2.1854118259065618e-09
Patient_ID_PT0039051,2.1828202645490873e-09
Patient_ID_PT0029096,2.1805724038251226e-09
Patient_ID_PT0008826,2.1803249131576023e-09
Patient_ID_PT0016165,2.1785367638097485e-09
Patient_ID_PT0031823,2.1763878546470505e-09
Patient_ID_PT0004774,2.1690684441773265e-09
Patient_ID_PT0031865,2.1641583501107926e-09
Patient_ID_PT0033214,2.1624678560718014e-09
Patient_ID_PT0029757,2.157449638632702e-09
Patient_ID_PT0005789,2.1561750077034718e-09
Patient_ID_PT0022095,2.1550522806332214e-09
Patient_ID_PT0019548,2.1544507630346844e-09
Patient_ID_PT0024504,2.1538295841539133e-09
Patient_ID_PT0023414,2.1535210403507146e-09
Patient_ID_PT0045207,2.152077610746313e-09
Patient_ID_PT0025703,2.1499864491374082e-09
Patient_ID_PT0008788,2.1489976799015824e-09
Patient_ID_PT0046502,2.1464578611621826e-09
Patient_ID_PT0017530,2.144014081255597e-09
Patient_ID_PT0023324,2.1359933591189487e-09
Patient_ID_PT0003409,2.1349468599422223e-09
Patient_ID_PT0004624,2.1333855679426146e-09
Patient_ID_PT0002267,2.1322116310235566e-09
Patient_ID_PT0042982,2.1320250220327664e-09
Patient_ID_PT0049451,2.130582138340676e-09
Patient_ID_PT0036757,2.129716232051487e-09
Patient_ID_PT0019328,2.127204398904714e-09
Patient_ID_PT0049248,2.1268548404980004e-09
Patient_ID_PT0012177,2.124382162546104e-09
Patient_ID_PT0032263,2.1238309388840185e-09
Patient_ID_PT0006784,2.1226722857826177e-09
Patient_ID_PT0037603,2.12235684448412e-09
Patient_ID_PT0027877,2.1216784071833857e-09
Patient_ID_PT0001304,2.1209374691091935e-09
Patient_ID_PT0042580,2.1207317995263267e-09
Patient_ID_PT0046854,2.118016486692951e-09
Patient_ID_PT0018953,2.1172059602901292e-09
Patient_ID_PT0005445,2.1171796515445603e-09
Patient_ID_PT0028181,2.116858642498361e-09
Patient_ID_PT0029788,2.115890816969307e-09
Patient_ID_PT0031539,2.1142791818011985e-09
Patient_ID_PT0000073,2.1125698657947365e-09
Patient_ID_PT0027920,2.112019256978236e-09
Patient_ID_PT0005405,2.1057231642941337e-09
Patient_ID_PT0002387,2.103800954809644e-09
Patient_ID_PT0020463,2.1033044549763175e-09
Patient_ID_PT0033062,2.100518003095345e-09
Patient_ID_PT0002768,2.0984386037222917e-09
Patient_ID_PT0021929,2.092976669155356e-09
Patient_ID_PT0046619,2.0907956371989918e-09
Patient_ID_PT0044325,2.0888061493063e-09
Patient_ID_PT0022101,2.087245139091556e-09
Patient_ID_PT0024366,2.0849388638490827e-09
Patient_ID_PT0009823,2.0831644446582416e-09
Patient_ID_PT0024267,2.078955910614435e-09
Patient_ID_PT0041785,2.0775716202382546e-09
Patient_ID_PT0010727,2.0751595543167644e-09
Patient_ID_PT0029841,2.0729824990367817e-09
Patient_ID_PT0024844,2.070596585218428e-09
Patient_ID_PT0035299,2.070323905548651e-09
Patient_ID_PT0043581,2.0682410325797597e-09
Patient_ID_PT0024734,2.067230807539274e-09
Patient_ID_PT0045324,2.0664138159469463e-09
Patient_ID_PT0030208,2.0651815183563374e-09
Patient_ID_PT0034012,2.0647847828012035e-09
Patient_ID_PT0020242,2.0628540295567653e-09
Patient_ID_PT0016215,2.062639475580915e-09
Patient_ID_PT0007597,2.061232849636308e-09
Patient_ID_PT0017907,2.058957513297296e-09
Patient_ID_PT0016917,2.0584608155254106e-09
Patient_ID_PT0042925,2.0568017861730692e-09
Patient_ID_PT0033380,2.054556526481952e-09
Patient_ID_PT0025929,2.0536847386624017e-09
Patient_ID_PT0008449,2.052610825114863e-09
Patient_ID_PT0009646,2.0521686373633028e-09
Patient_ID_PT0048732,2.0499590032729708e-09
Patient_ID_PT0028707,2.0492810104051063e-09
Patient_ID_PT0021086,2.0450788155597642e-09
Patient_ID_PT0032670,2.0432545658084213e-09
Patient_ID_PT0040057,2.0428522394136173e-09
Patient_ID_PT0027455,2.039498959944626e-09
Patient_ID_PT0041477,2.0380807129222675e-09
Patient_ID_PT0026577,2.037779987954077e-09
Patient_ID_PT0016899,2.0325308628781736e-09
Patient_ID_PT0044413,2.0315224360812874e-09
Patient_ID_PT0027240,2.031279402495394e-09
Patient_ID_PT0034807,2.0306313160514766e-09
Patient_ID_PT0011837,2.029469344627318e-09
Patient_ID_PT0024696,2.0279468265843925e-09
Patient_ID_PT0015439,2.027310570718072e-09
Patient_ID_PT0038904,2.024021851669607e-09
Patient_ID_PT0038737,2.0216062380307475e-09
Patient_ID_PT0040600,2.0204148992668437e-09
Patient_ID_PT0033460,2.0172453037840994e-09
Patient_ID_PT0045561,2.0169699495558866e-09
Patient_ID_PT0003415,2.0164074830611858e-09
Patient_ID_PT0029287,2.0161506092547784e-09
Patient_ID_PT0013730,2.015714057332461e-09
Patient_ID_PT0000433,2.0152316934446375e-09
Patient_ID_PT0010412,2.0150656844112623e-09
Patient_ID_PT0003692,2.0139580280608823e-09
Patient_ID_PT0020553,2.009867037337784e-09
Patient_ID_PT0036244,2.0067491897533366e-09
Patient_ID_PT0008493,2.0044618203505188e-09
Patient_ID_PT0030841,2.001321935595468e-09
Patient_ID_PT0049143,1.998862855272927e-09
Patient_ID_PT0021136,1.9941106939646413e-09
Patient_ID_PT0029426,1.9937373288783117e-09
Patient_ID_PT0043822,1.9873190799837225e-09
Patient_ID_PT0028479,1.9826285295664553e-09
Patient_ID_PT0039761,1.981597755435679e-09
Patient_ID_PT0048568,1.978832853261568e-09
Patient_ID_PT0013926,1.9782134645827035e-09
Patient_ID_PT0012562,1.9749553351762622e-09
Patient_ID_PT0030179,1.9742947821586966e-09
Patient_ID_PT0034064,1.9735719335829865e-09
Patient_ID_PT0046283,1.972063159181288e-09
Patient_ID_PT0033603,1.9701925199299683e-09
Patient_ID_PT0040342,1.9691415889467265e-09
Patient_ID_PT0039959,1.9676300861076623e-09
Patient_ID_PT0024376,1.96742377999472e-09
Patient_ID_PT0036692,1.9615776374193388e-09
Patient_ID_PT0009482,1.960025912744086e-09
Patient_ID_PT0025755,1.958629349948872e-09
Patient_ID_PT0025491,1.9581336541472665e-09
Patient_ID_PT0027696,1.956388397053161e-09
Patient_ID_PT0002207,1.954573353245255e-09
Patient_ID_PT0002474,1.9541344821929086e-09
Patient_ID_PT0041439,1.951320793626823e-09
Patient_ID_PT0040710,1.948449848697836e-09
Patient_ID_PT0033187,1.948188341266451e-09
Patient_ID_PT0022818,1.9478528810101336e-09
Patient_ID_PT0035040,1.94382679346075e-09
Patient_ID_PT0018303,1.940925222960562e-09
Patient_ID_PT0034030,1.9359059050203698e-09
Patient_ID_PT0048707,1.9342860332429226e-09
Patient_ID_PT0023508,1.934227418007014e-09
Patient_ID_PT0019927,1.9342256872447175e-09
Patient_ID_PT0020842,1.9305211066392544e-09
Patient_ID_PT0039810,1.930010768934838e-09
Patient_ID_PT0020487,1.9252383239344124e-09
Patient_ID_PT0014817,1.924853316618009e-09
Patient_ID_PT0033742,1.9246940907361557e-09
Patient_ID_PT0032282,1.923148048697815e-09
Patient_ID_PT0016189,1.922698488855337e-09
Patient_ID_PT0029057,1.9210237242813538e-09
Patient_ID_PT0049839,1.9203522193856135e-09
Patient_ID_PT0045003,1.9201636109090333e-09
Patient_ID_PT0045387,1.9201365193535883e-09
Patient_ID_PT0029367,1.9188094053617162e-09
Patient_ID_PT0039166,1.9180324289314027e-09
Patient_ID_PT0005333,1.9179788957191353e-09
Patient_ID_PT0013809,1.913600072056356e-09
Patient_ID_PT0003407,1.911571017600446e-09
Patient_ID_PT0006589,1.908025353010344e-09
Patient_ID_PT0041430,1.905881420575748e-09
Patient_ID_PT0010065,1.8966193204750385e-09
Patient_ID_PT0039512,1.8946278529594043e-09
Patient_ID_PT0000177,1.8913212470797166e-09
Patient_ID_PT0042894,1.890366456238229e-09
Patient_ID_PT0016068,1.8858923501987975e-09
Patient_ID_PT0047881,1.881537615983848e-09
Patient_ID_PT0000078,1.8802238433419673e-09
Patient_ID_PT0024300,1.8783781886944276e-09
Patient_ID_PT0032268,1.8755213600940306e-09
Patient_ID_PT0013898,1.871164386065354e-09
Patient_ID_PT0046347,1.870505557179328e-09
Patient_ID_PT0019000,1.8695716545771434e-09
Patient_ID_PT0033469,1.8684386432344838e-09
Patient_ID_PT0000855,1.868109854112102e-09
Patient_ID_PT0004610,1.8675473420243686e-09
Patient_ID_PT0008061,1.8662179279164614e-09
Patient_ID_PT0016034,1.8656629312150944e-09
Patient_ID_PT0009473,1.8638626565887238e-09
Patient_ID_PT0047490,1.8627118241560593e-09
Patient_ID_PT0041819,1.859879179671727e-09
Patient_ID_PT0023045,1.8577809484078453e-09
Patient_ID_PT0022931,1.8565588478407615e-09
Patient_ID_PT0003620,1.855071708581542e-09
Patient_ID_PT0044030,1.854593294079683e-09
Patient_ID_PT0037269,1.853366959859393e-09
Patient_ID_PT0026347,1.852635561149906e-09
Patient_ID_PT0040620,1.8517644281886741e-09
Patient_ID_PT0039302,1.8469787516795013e-09
Patient_ID_PT0011115,1.8465594179792443e-09
Patient_ID_PT0036173,1.8460551125262446e-09
Patient_ID_PT0027750,1.8455359411803722e-09
Patient_ID_PT0037127,1.8442151767421288e-09
Patient_ID_PT0004043,1.8410393080889643e-09
Patient_ID_PT0041118,1.8402949283481769e-09
Patient_ID_PT0033052,1.8399925440102048e-09
Patient_ID_PT0003023,1.8369340048261584e-09
Patient_ID_PT0043093,1.8330239073946373e-09
Patient_ID_PT0000706,1.8323297383188827e-09
Patient_ID_PT0028535,1.8307637968517408e-09
Patient_ID_PT0006168,1.8307260232366016e-09
Patient_ID_PT0010366,1.8247177911154712e-09
Patient_ID_PT0034080,1.81737712329164e-09
Patient_ID_PT0030140,1.813441780198841e-09
Patient_ID_PT0025342,1.8122438306160089e-09
Patient_ID_PT0037884,1.8122160923462963e-09
Patient_ID_PT0013085,1.8113297199628178e-09
Patient_ID_PT0024168,1.8097792216563169e-09
Patient_ID_PT0042180,1.8091107408331063e-09
Patient_ID_PT0043300,1.8082659153940311e-09
Patient_ID_PT0014102,1.8074949697821768e-09
Patient_ID_PT0000627,1.7972724866187376e-09
Patient_ID_PT0011236,1.794002660398773e-09
Patient_ID_PT0004737,1.7890919199714279e-09
Patient_ID_PT0018482,1.785320920207765e-09
Patient_ID_PT0039845,1.783342659741992e-09
Patient_ID_PT0004692,1.7818546316757237e-09
Patient_ID_PT0048779,1.7809540213802065e-09
Patient_ID_PT0006761,1.7807468069476855e-09
Patient_ID_PT0025068,1.7797889951731745e-09
Patient_ID_PT0013143,1.779155011257925e-09
Patient_ID_PT0042489,1.778029320932951e-09
Patient_ID_PT0018730,1.7780255380700986e-09
Patient_ID_PT0010611,1.7756762592134698e-09
Patient_ID_PT0023709,1.7748297510772115e-09
Patient_ID_PT0042395,1.7723053529349996e-09
Patient_ID_PT0001132,1.7715826914588074e-09
Patient_ID_PT0014566,1.771022410890985e-09
Patient_ID_PT0043989,1.770854635595889e-09
Patient_ID_PT0043248,1.7693746494618947e-09
Patient_ID_PT0018191,1.765585464557755e-09
Patient_ID_PT0001147,1.762372390325408e-09
Patient_ID_PT0033091,1.7617647465147853e-09
Patient_ID_PT0001080,1.7606985165979585e-09
Patient_ID_PT0018279,1.75990296712366e-09
Patient_ID_PT0011982,1.7577740271964053e-09
Patient_ID_PT0022558,1.7574316642479949e-09
Patient_ID_PT0001695,1.757305578382933e-09
Patient_ID_PT0046323,1.7553981696461078e-09
Patient_ID_PT0003979,1.7551074517744835e-09
Patient_ID_PT0005269,1.7546370851989394e-09
Patient_ID_PT0006414,1.753568641031545e-09
Patient_ID_PT0035582,1.7524523957800056e-09
Patient_ID_PT0030830,1.7483236997962494e-09
Patient_ID_PT0011622,1.7479123517786403e-09
Patient_ID_PT0000308,1.7451521891882622e-09
Patient_ID_PT0048053,1.7414334928111252e-09
Patient_ID_PT0043722,1.740837347793019e-09
Patient_ID_PT0022973,1.7407771692762334e-09
Patient_ID_PT0010029,1.734785805589888e-09
Patient_ID_PT0026015,1.7300423478291192e-09
Patient_ID_PT0021055,1.7261400002133719e-09
Patient_ID_PT0009285,1.7244518053196727e-09
Patient_ID_PT0048408,1.7238639793634136e-09
Patient_ID_PT0045773,1.7203047576416647e-09
Patient_ID_PT0043601,1.7200424734504772e-09
Patient_ID_PT0045550,1.7199538165373896e-09
Patient_ID_PT0046886,1.7194664573440982e-09
Patient_ID_PT0019323,1.7190358427099332e-09
Patient_ID_PT0005082,1.718926169439063e-09
Patient_ID_PT0019208,1.7183618476973354e-09
Patient_ID_PT0012990,1.7128425750872854e-09
Patient_ID_PT0023996,1.7126874983902106e-09
Patient_ID_PT0016815,1.7109527700141794e-09
Patient_ID_PT0017100,1.7091024110196045e-09
Patient_ID_PT0046288,1.708439586937979e-09
Patient_ID_PT0044166,1.7064165197681857e-09
Patient_ID_PT0029781,1.7059651028688617e-09
Patient_ID_PT0009320,1.7058786723673098e-09
Patient_ID_PT0021466,1.6981269604558869e-09
Patient_ID_PT0010550,1.6965720634585085e-09
Patient_ID_PT0043450,1.6945395369838505e-09
Patient_ID_PT0017114,1.683993866270353e-09
Patient_ID_PT0033170,1.6821578160657513e-09
Patient_ID_PT0034917,1.6800188300578341e-09
Patient_ID_PT0033123,1.6731165103440373e-09
Patient_ID_PT0002414,1.6711681645678144e-09
Patient_ID_PT0015012,1.667985017628521e-09
Patient_ID_PT0037893,1.667811777092081e-09
Patient_ID_PT0022119,1.6643685096306888e-09
Patient_ID_PT0038882,1.663499671593674e-09
Patient_ID_PT0017404,1.6630770250963544e-09
Patient_ID_PT0022282,1.662476193320813e-09
Patient_ID_PT0017920,1.6594439153610817e-09
Patient_ID_PT0044916,1.6586410514622532e-09
Patient_ID_PT0023646,1.658324622776361e-09
Patient_ID_PT0038816,1.65076578773095e-09
Patient_ID_PT0005833,1.6505795919819489e-09
Patient_ID_PT0049493,1.6502630554072602e-09
Patient_ID_PT0030643,1.648497320415203e-09
Patient_ID_PT0020341,1.6459344433241895e-09
Patient_ID_PT0000778,1.6441843473112537e-09
Patient_ID_PT0021269,1.6435607237802197e-09
Patient_ID_PT0009605,1.639131092460231e-09
Patient_ID_PT0027246,1.6389524029490386e-09
Patient_ID_PT0037848,1.638234351852689e-09
Patient_ID_PT0011581,1.6370626060665396e-09
Patient_ID_PT0048688,1.636641859891101e-09
Patient_ID_PT0032769,1.6362401908805939e-09
Patient_ID_PT0028783,1.6361497355282931e-09
Patient_ID_PT0023608,1.6350930577271345e-09
Patient_ID_PT0015465,1.6322859345792512e-09
Patient_ID_PT0007727,1.6319919797006156e-09
Patient_ID_PT0038163,1.6314757227900879e-09
Patient_ID_PT0029327,1.6300006948649272e-09
Patient_ID_PT0018163,1.6299146551415068e-09
Patient_ID_PT0020379,1.6271134713928461e-09
Patient_ID_PT0024626,1.6254561823947173e-09
Patient_ID_PT0048929,1.6245740158235238e-09
Patient_ID_PT0027833,1.6215031671784438e-09
Patient_ID_PT0011299,1.6211856108478586e-09
Patient_ID_PT0006352,1.6200229912062957e-09
Patient_ID_PT0014651,1.6193531447548225e-09
Patient_ID_PT0025323,1.6150045868250549e-09
Patient_ID_PT0022242,1.6148872410038071e-09
Patient_ID_PT0031041,1.6141711881038104e-09
Patient_ID_PT0004247,1.6129468281361094e-09
Patient_ID_PT0026058,1.6121419328078792e-09
Patient_ID_PT0033485,1.611238620265285e-09
Patient_ID_PT0015474,1.6081322674547902e-09
Patient_ID_PT0014531,1.6066324078123394e-09
Patient_ID_PT0013503,1.6046027288092334e-09
Patient_ID_PT0038164,1.604466931784937e-09
Patient_ID_PT0029164,1.604032976112873e-09
Patient_ID_PT0010455,1.603487681605096e-09
Patient_ID_PT0041930,1.6022841682428288e-09
Patient_ID_PT0038116,1.5985529235342152e-09
Patient_ID_PT0049590,1.5984420492344492e-09
Patient_ID_PT0015496,1.5962065734496174e-09
Patient_ID_PT0035175,1.5950970056511233e-09
Patient_ID_PT0036215,1.5950428748782558e-09
Patient_ID_PT0025723,1.5947802143234399e-09
Patient_ID_PT0026219,1.5940918165720484e-09
Patient_ID_PT0049711,1.5936475938335251e-09
Patient_ID_PT0012948,1.5929517055133355e-09
Patient_ID_PT0009365,1.5922150927639239e-09
Patient_ID_PT0018778,1.590665180279215e-09
Patient_ID_PT0017940,1.588550162251436e-09
Patient_ID_PT0017000,1.5883719945397334e-09
Patient_ID_PT0036857,1.586891445168556e-09
Patient_ID_PT0012534,1.5848461608402145e-09
Patient_ID_PT0011287,1.5842282290234353e-09
Patient_ID_PT0002651,1.5836489186312694e-09
Patient_ID_PT0043206,1.578259689836437e-09
Patient_ID_PT0001110,1.5782438482820062e-09
Patient_ID_PT0026539,1.5733751313244233e-09
Patient_ID_PT0015894,1.572134505472925e-09
Patient_ID_PT0017068,1.5679851903463878e-09
Patient_ID_PT0002176,1.56755535907916e-09
Patient_ID_PT0019941,1.567150889043539e-09
Patient_ID_PT0034382,1.565256922273837e-09
Patient_ID_PT0010686,1.5607827798905113e-09
Patient_ID_PT0011888,1.5590806579153328e-09
Patient_ID_PT0034641,1.5584166834457255e-09
Patient_ID_PT0001550,1.5579727131336445e-09
Patient_ID_PT0022758,1.5545997230364466e-09
Patient_ID_PT0007716,1.5544246408692722e-09
Patient_ID_PT0042561,1.5535369603576161e-09
Patient_ID_PT0006186,1.553236416498657e-09
Patient_ID_PT0021938,1.5522716475956647e-09
Patient_ID_PT0022308,1.552251701699496e-09
Patient_ID_PT0002358,1.5516800101589758e-09
Patient_ID_PT0009596,1.5492737838651431e-09
Patient_ID_PT0026115,1.5489697579677176e-09
Patient_ID_PT0000160,1.546974620460409e-09
Patient_ID_PT0018447,1.5468723844647238e-09
Patient_ID_PT0011639,1.5465839063489409e-09
Patient_ID_PT0037646,1.5464361199987948e-09
Patient_ID_PT0023139,1.5435617051678646e-09
Patient_ID_PT0006525,1.5415751148047116e-09
Patient_ID_PT0033933,1.5396067967746803e-09
Patient_ID_PT0012068,1.535148799065734e-09
Patient_ID_PT0011811,1.533762361545106e-09
Patient_ID_PT0033157,1.5311016705985465e-09
Patient_ID_PT0039086,1.5244171417688996e-09
Patient_ID_PT0028995,1.523767813875243e-09
Patient_ID_PT0028138,1.5226478551922318e-09
Patient_ID_PT0013489,1.5216852138827053e-09
Patient_ID_PT0037723,1.5216763924006367e-09
Patient_ID_PT0027714,1.5212891295199975e-09
Patient_ID_PT0016479,1.518465839455392e-09
Patient_ID_PT0007771,1.5180187753867528e-09
Patient_ID_PT0000893,1.517265835050613e-09
Patient_ID_PT0018910,1.5161912192482313e-09
Patient_ID_PT0043512,1.5133559402667709e-09
Patient_ID_PT0041481,1.5127463019060262e-09
Patient_ID_PT0016291,1.5122360520149412e-09
Patient_ID_PT0041260,1.5107479493394416e-09
Patient_ID_PT0041509,1.5104768851778422e-09
Patient_ID_PT0025171,1.510449822872948e-09
Patient_ID_PT0027711,1.5064960067678037e-09
Patient_ID_PT0036603,1.506085318334328e-09
Patient_ID_PT0049015,1.5019181648492357e-09
Patient_ID_PT0032358,1.5003303979149025e-09
Patient_ID_PT0012834,1.5000662556143693e-09
Patient_ID_PT0010071,1.4994897695440677e-09
Patient_ID_PT0006498,1.4993402469878447e-09
Patient_ID_PT0005896,1.4973190875582512e-09
Patient_ID_PT0044582,1.4958406091889059e-09
Patient_ID_PT0042864,1.4952075795213112e-09
Patient_ID_PT0009023,1.4930794732673023e-09
Patient_ID_PT0031203,1.492987593234627e-09
Patient_ID_PT0011120,1.4925260000364712e-09
Patient_ID_PT0048267,1.4913537958168868e-09
Patient_ID_PT0002650,1.490770584118916e-09
Patient_ID_PT0045724,1.4885717503611577e-09
Patient_ID_PT0018827,1.487184441245106e-09
Patient_ID_PT0014787,1.486297307204984e-09
Patient_ID_PT0005608,1.4861580687670396e-09
Patient_ID_PT0029711,1.4837693163005456e-09
Patient_ID_PT0027548,1.4829811831051157e-09
Patient_ID_PT0004833,1.4821424220675128e-09
Patient_ID_PT0039911,1.4810646816266517e-09
Patient_ID_PT0046529,1.4807008298925156e-09
Patient_ID_PT0035286,1.4801538573404408e-09
Patient_ID_PT0045960,1.4792802041825744e-09
Patient_ID_PT0006042,1.4790522120822426e-09
Patient_ID_PT0037325,1.4776182269793112e-09
Patient_ID_PT0007580,1.4774930160160195e-09
Patient_ID_PT0019981,1.4774083670997064e-09
Patient_ID_PT0047769,1.4752743130543948e-09
Patient_ID_PT0036209,1.4750990448216396e-09
Patient_ID_PT0044460,1.474889860738517e-09
Patient_ID_PT0031035,1.4748222282277476e-09
Patient_ID_PT0030901,1.4737264452861574e-09
Patient_ID_PT0031280,1.4734607896185455e-09
Patient_ID_PT0040517,1.4710585377206085e-09
Patient_ID_PT0040273,1.4692838853696626e-09
Patient_ID_PT0039194,1.4684236972246088e-09
Patient_ID_PT0007627,1.4678682092843433e-09
Patient_ID_PT0011036,1.4660414010142048e-09
Patient_ID_PT0020406,1.4642711930578614e-09
Patient_ID_PT0014882,1.462360043326056e-09
Patient_ID_PT0029224,1.4619781605761874e-09
Patient_ID_PT0000360,1.4610755471126956e-09
Patient_ID_PT0012458,1.4587198234488575e-09
Patient_ID_PT0019837,1.4565544853388195e-09
Patient_ID_PT0042793,1.4554192740276605e-09
Patient_ID_PT0015472,1.4536064228702269e-09
Patient_ID_PT0037699,1.4502081259276356e-09
